"","genes","logFC","logCPM","F","PValue","FDR"
"ENSG00000131269.19","ENSG00000131269.19",-0.211103202313211,3.68904281691933,9.01686884028068,0.00470606795912456,0.00796232858787377
"ENSG00000159692.16","ENSG00000159692.16",0.192273534641566,4.57108577395151,8.07260230067324,0.00470998233464841,0.00796754720927309
"ENSG00000165879.9","ENSG00000165879.9",0.34758725569116,4.00486502997676,8.07219766826096,0.00471101428812788,0.00796788885941291
"ENSG00000197442.10","ENSG00000197442.10",-0.544702134286667,3.37953413279888,8.07082599647565,0.00471451424966689,0.00797240387472294
"ENSG00000152601.17","ENSG00000152601.17",-0.207053751920604,4.29432643191286,8.06960557885762,0.00471763050649738,0.00797626855624778
"ENSG00000175110.12","ENSG00000175110.12",-0.214366613845614,3.60240099413153,9.30445525750421,0.00473368740613644,0.00800200723699768
"ENSG00000164855.16","ENSG00000164855.16",0.489035807689065,3.4342374209298,8.06223137443559,0.00473650493621571,0.00800536045557584
"ENSG00000169660.17","ENSG00000169660.17",0.297065683910782,4.0741769593341,8.06140894203166,0.00473861475116703,0.00800751656595731
"ENSG00000144579.8","ENSG00000144579.8",-0.1764133442854,6.45610703991351,8.06072039036582,0.00474038185640687,0.00800909289361245
"ENSG00000105325.15","ENSG00000105325.15",0.227062398529202,4.36994226179978,8.05923010154502,0.00474420885580356,0.00801414833991099
"ENSG00000127603.30","ENSG00000127603.30",-0.285740783521857,3.02832899544481,9.89577628762668,0.00475367468559857,0.00802872571811158
"ENSG00000121552.4","ENSG00000121552.4",0.733857003716333,4.97824019540642,8.05171502541309,0.0047635554627314,0.00804399867057545
"ENSG00000136048.14","ENSG00000136048.14",0.40423531014678,3.38552069703894,8.04611697708486,0.00477801935926292,0.00806700419432361
"ENSG00000078596.11","ENSG00000078596.11",0.683246917333595,3.6003491411769,8.04063682786906,0.00479222215264152,0.00808956086959004
"ENSG00000168209.5","ENSG00000168209.5",0.591530645481429,5.08258335234367,8.03903849688613,0.00479637264447523,0.00809514370375566
"ENSG00000110090.13","ENSG00000110090.13",-0.40918878497496,6.22937539522621,8.0379514404804,0.00479919757655786,0.00809848773685277
"ENSG00000175193.14","ENSG00000175193.14",0.406848027272221,3.46254753654642,8.03587581698683,0.00480459622509807,0.00810617289295984
"ENSG00000152082.15","ENSG00000152082.15",0.437199892221188,5.54206805108984,8.03399257916293,0.004809499858315,0.00811302031977228
"ENSG00000108055.10","ENSG00000108055.10",0.307705587319821,4.24458829030344,8.02983413480699,0.00482034588723124,0.00812988765239282
"ENSG00000143845.15","ENSG00000143845.15",-0.589389431050461,5.79925264517806,8.02889442041027,0.0048228003085878,0.00813259844764497
"ENSG00000163870.16","ENSG00000163870.16",0.205197467869737,4.38294079308452,10.3519043696896,0.00483583603063595,0.0081531482076054
"ENSG00000287978.1","ENSG00000287978.1",0.540430306458461,3.27455020536933,8.02339241743354,0.00483719655958364,0.00815401000386356
"ENSG00000181656.7","ENSG00000181656.7",1.25925543699203,4.99199597088502,8.02077566038322,0.00484405884703562,0.00816414412421734
"ENSG00000274523.5","ENSG00000274523.5",0.211277111806306,5.41933688478411,8.01887331753761,0.00484905387760705,0.00817112817711562
"ENSG00000109790.16","ENSG00000109790.16",0.34421662033867,4.43899501610696,8.01846095857507,0.00485013731385939,0.00817151951790981
"ENSG00000106682.15","ENSG00000106682.15",-0.164399139923653,6.09012496165696,8.00962833682093,0.00487340379604906,0.00820927819653816
"ENSG00000084652.16","ENSG00000084652.16",0.216754641354645,5.31630235481528,8.00492777713301,0.00488583231389136,0.00822877021286966
"ENSG00000099284.15","ENSG00000099284.15",0.63683877621719,2.49647391850832,7.99566438779125,0.00491042019392684,0.0082687307247321
"ENSG00000167333.13","ENSG00000167333.13",0.309104409623222,2.89657559714027,7.99431307345764,0.00491401756332848,0.0082733371813317
"ENSG00000158201.10","ENSG00000158201.10",0.34679711403031,4.64709972851064,7.98983250782798,0.00492596469860309,0.00829199738849547
"ENSG00000154146.13","ENSG00000154146.13",0.487285445517166,3.07732066788915,7.98947263147323,0.00492692557376991,0.00829216085346969
"ENSG00000177169.10","ENSG00000177169.10",0.26388689750684,4.57893044754933,7.98887770288231,0.00492851446244076,0.00829338104109226
"ENSG00000173674.11","ENSG00000173674.11",-0.217486483754675,5.10667306799909,7.98628739939963,0.00493543855491956,0.0083035769588552
"ENSG00000151715.8","ENSG00000151715.8",0.717834855337534,6.02602697252411,7.98405062319493,0.00494142564786836,0.00831219313466554
"ENSG00000145425.10","ENSG00000145425.10",0.362639801549533,7.22295580759008,7.98203728370966,0.00494682103088155,0.00831981112411754
"ENSG00000136986.10","ENSG00000136986.10",0.256700067838084,5.33380004803894,7.97271003377777,0.00497189511644218,0.0083605172741014
"ENSG00000168497.5","ENSG00000168497.5",-0.543360599712003,4.19843281909778,7.97202473451744,0.00497374250040881,0.00836215901995176
"ENSG00000231948.2","ENSG00000231948.2",-0.654001339057914,4.25749075793331,7.96772204347265,0.00498535746697966,0.00838021917054889
"ENSG00000161542.17","ENSG00000161542.17",0.265818297648208,4.9590710325626,7.96459931879097,0.00499380453254854,0.00839294879419923
"ENSG00000117984.15","ENSG00000117984.15",0.379170664364671,8.64377402164081,7.96377366127397,0.00499604040834906,0.00839523681430964
"ENSG00000196453.8","ENSG00000196453.8",0.199954830911905,4.0265238168243,7.95134136472489,0.00502983110404548,0.00845053878173549
"ENSG00000139182.15","ENSG00000139182.15",0.255380343099843,4.89682776422751,7.9474965684489,0.00504032844738108,0.00846669345491835
"ENSG00000144597.14","ENSG00000144597.14",-0.215073079385453,3.65233663225523,9.17542699618704,0.00506099038045715,0.0084999138650085
"ENSG00000163739.5","ENSG00000163739.5",1.16087611286959,4.38944386420012,7.93342557522458,0.00507893763881504,0.00852856416523079
"ENSG00000264350.1","ENSG00000264350.1",0.291354156415523,4.16229336604321,7.92882957130508,0.00509161401201658,0.00854835510936676
"ENSG00000149485.19","ENSG00000149485.19",0.68216523244924,5.01849756881348,7.92789667131407,0.00509419102134782,0.00855118618725985
"ENSG00000155313.15","ENSG00000155313.15",-0.26074358948583,3.28381102460426,9.62979120127781,0.00513183390238668,0.0086128680879217
"ENSG00000118508.5","ENSG00000118508.5",-0.333882606659008,5.99453028042493,7.91385797855968,0.00513313258246429,0.00861354182689341
"ENSG00000213995.11","ENSG00000213995.11",-0.275996349092211,5.83358170410975,7.91129736117727,0.00514026819740259,0.00862400816061952
"ENSG00000122547.11","ENSG00000122547.11",0.328049204066522,4.07882292663948,7.89655359668848,0.00518155228825706,0.00869175292106722
"ENSG00000132661.4","ENSG00000132661.4",0.284510214009402,4.89734938113245,7.88637752841103,0.00521024415718074,0.00873835498059662
"ENSG00000164715.6","ENSG00000164715.6",0.291621040630158,3.44687677561559,7.88550361865677,0.00521271575362381,0.00874097314144779
"ENSG00000115446.12","ENSG00000115446.12",0.150902983039116,4.86616404228554,7.87045560327058,0.00525546338534004,0.00881111570018588
"ENSG00000100142.16","ENSG00000100142.16",0.327119030354537,4.57427691615572,7.86670047746077,0.00526618658844516,0.00882755216502069
"ENSG00000185651.15","ENSG00000185651.15",0.191197003362393,5.53430518635864,7.86551832320756,0.00526956700182987,0.00883167653937967
"ENSG00000179922.6","ENSG00000179922.6",0.305650912587125,3.93079536860687,7.86382002938032,0.00527442722317639,0.00883827916608367
"ENSG00000112339.15","ENSG00000112339.15",-0.242287287857896,3.40757131781999,10.5354879708619,0.00530336522541251,0.008885219225822
"ENSG00000164976.9","ENSG00000164976.9",-0.378973639460337,5.44220435151583,7.85320253270277,0.00530491684656287,0.008886267968418
"ENSG00000197296.6","ENSG00000197296.6",0.3295470487191,3.52768398716824,7.85091260019361,0.00531151632508064,0.00889505600645524
"ENSG00000185305.11","ENSG00000185305.11",0.255530937304754,3.7145717436425,7.85073924841971,0.00531201625885499,0.00889505600645524
"ENSG00000171747.9","ENSG00000171747.9",0.885437256145344,8.66584037595716,7.84221444532865,0.00533666068698167,0.00893476501482806
"ENSG00000132589.16","ENSG00000132589.16",0.280565979816569,6.51609936069726,7.83655489355976,0.00535308655270561,0.00896070286067547
"ENSG00000136883.14","ENSG00000136883.14",0.65579930643406,4.68497237672581,7.83485712284467,0.00535802412222497,0.00896740438866104
"ENSG00000173786.17","ENSG00000173786.17",0.197122506153109,5.08403927519997,7.83204829009714,0.00536620319598565,0.00897952774646369
"ENSG00000119938.9","ENSG00000119938.9",-0.512986995438867,5.42605794884541,7.82808000356721,0.00537778028775641,0.00899733195581415
"ENSG00000167617.3","ENSG00000167617.3",0.459536944129337,2.87064577329175,7.81414073934676,0.00541864979785204,0.00906412930116389
"ENSG00000077549.19","ENSG00000077549.19",0.188483982948176,4.40561120461428,7.81227363241763,0.0054241481981131,0.00907174611531112
"ENSG00000187608.10","ENSG00000187608.10",-0.67606807279565,8.20238458021484,7.7996336028871,0.00546152207622723,0.00913266189370866
"ENSG00000171860.5","ENSG00000171860.5",-0.459574589523356,2.81672770495178,7.79852806252013,0.00546480343716751,0.00913655747070848
"ENSG00000003756.17","ENSG00000003756.17",0.276918329231339,3.31743747385427,14.4251351402186,0.00546726562114047,0.00913908235468371
"ENSG00000232956.9","ENSG00000232956.9",0.505137368970981,2.68898011503718,7.79347283207465,0.00547983363438527,0.00915849632487789
"ENSG00000103319.12","ENSG00000103319.12",0.243684227309457,3.28852901302259,7.78710899476023,0.0054988147759504,0.00918861999114428
"ENSG00000157911.11","ENSG00000157911.11",0.305879692475891,3.17676334844832,7.78636646453011,0.00550103386996682,0.00919072835915098
"ENSG00000183978.8","ENSG00000183978.8",0.307764815364323,6.98633292295187,7.78554510195707,0.00550348962711548,0.00919271089219001
"ENSG00000117899.11","ENSG00000117899.11",0.17038337460675,4.49675304102642,7.78532909395161,0.00550413564669877,0.00919271089219001
"ENSG00000169139.12","ENSG00000169139.12",0.245672906988214,4.45680302367932,7.76471098732542,0.00556615745631571,0.0092946793495618
"ENSG00000149474.14","ENSG00000149474.14",0.251472355973948,3.39510502489188,8.4215418712681,0.00557577199994382,0.00930911499121055
"ENSG00000022840.16","ENSG00000022840.16",0.141983487582853,5.87979912532667,7.74779279792833,0.0056175837611965,0.00937729162015065
"ENSG00000126709.15","ENSG00000126709.15",-0.710640009982663,9.13817870974581,7.74332786981575,0.005631236800815,0.00939844806811962
"ENSG00000100462.16","ENSG00000100462.16",0.301117240641732,3.34839332720573,7.74285801977289,0.00563267550220353,0.00939921516098625
"ENSG00000132471.12","ENSG00000132471.12",-0.227178287701336,6.48791946549792,7.7420749202903,0.00563507422365948,0.00940158368910863
"ENSG00000119686.10","ENSG00000119686.10",-0.375334805817273,3.26489595179705,7.7411881143344,0.00563779187280956,0.00940448340208023
"ENSG00000161547.17","ENSG00000161547.17",0.170015917393809,5.92803085658163,7.73429345667026,0.00565896663963082,0.00943816534754272
"ENSG00000244474.6","ENSG00000244474.6",-0.857080506986954,6.04172284109035,7.73340891319456,0.00566168912467668,0.0094410657628793
"ENSG00000109390.13","ENSG00000109390.13",-0.246933006048956,5.26521543961104,7.70739249237823,0.00574236638178415,0.009573934919265
"ENSG00000067596.12","ENSG00000067596.12",0.228164237122414,3.4277680313347,12.0282978762368,0.00577160079658557,0.00962100497433956
"ENSG00000137522.18","ENSG00000137522.18",0.18742648379134,4.16216187534522,7.69740531647468,0.00577364865496608,0.0096227477582768
"ENSG00000166340.17","ENSG00000166340.17",0.241529817183478,6.34799559349265,7.69449650997259,0.00578279252969997,0.00963631457821901
"ENSG00000064726.10","ENSG00000064726.10",-0.195908698879324,4.53161925620152,7.69023104062273,0.00579622792500887,0.00965702674072981
"ENSG00000115902.11","ENSG00000115902.11",0.385812148788079,3.86232446548689,7.68605928301892,0.00580939907544994,0.00967729153640801
"ENSG00000137200.13","ENSG00000137200.13",0.20047184714311,4.68024302698385,7.67777360639522,0.00583564975702293,0.00971933339129426
"ENSG00000100109.17","ENSG00000100109.17",0.292679132023537,3.82380165775881,7.67483532953461,0.00584498796390654,0.0097331976502173
"ENSG00000168685.15","ENSG00000168685.15",-0.669565528132116,2.7023882131762,7.65694856686283,0.00590216548023528,0.0098267063146477
"ENSG00000100065.15","ENSG00000100065.15",0.340288526705118,4.32585493024936,7.652302243897,0.00591711163394457,0.00984988238007073
"ENSG00000106305.10","ENSG00000106305.10",0.261856045456396,4.62127796435237,7.65125417242753,0.00592048839534209,0.00985348975850749
"ENSG00000129691.16","ENSG00000129691.16",-0.250959105524235,3.75522752666166,7.650992586529,0.00592133150175309,0.00985348975850749
"ENSG00000120438.12","ENSG00000120438.12",0.253353954040613,5.84540452427923,7.63729231720467,0.00596566061937114,0.00992553586585146
"ENSG00000134108.14","ENSG00000134108.14",0.161395556997964,5.52490768613081,7.63555840133624,0.00597129513131468,0.00993318892057198
"ENSG00000176387.7","ENSG00000176387.7",0.48834752940473,3.30790029806847,7.62014756080231,0.00602161422624015,0.0100151587962414
"ENSG00000206560.11","ENSG00000206560.11",-0.257573209035832,3.20120913598367,11.8985534574321,0.00604235371008092,0.0100479119377753
"ENSG00000155368.16","ENSG00000155368.16",-0.263308532432036,7.7741079883777,7.6066902274547,0.00606591005783514,0.010085337124215
"ENSG00000200879.1","ENSG00000200879.1",0.70299774250494,2.79707481167009,7.60554380201814,0.00606969900328162,0.0100898892522084
"ENSG00000137154.13","ENSG00000137154.13",0.332980737637252,9.98405429810176,7.60338836137088,0.00607682931948695,0.0100999933287872
"ENSG00000167680.17","ENSG00000167680.17",0.401421224705716,2.95011822391633,7.6000346999024,0.00608794048638746,0.0101156964272868
"ENSG00000069998.12","ENSG00000069998.12",-0.205454502076928,4.63125727167194,7.59990072791906,0.00608838478717322,0.0101156964272868
"ENSG00000173482.17","ENSG00000173482.17",0.4904052662256,3.41244994984994,7.59929491467224,0.0060903943034463,0.010117284186379
"ENSG00000130749.10","ENSG00000130749.10",0.186732830012182,3.66899275842802,8.55221972859647,0.00610456403204403,0.010139068288516
"ENSG00000187688.15","ENSG00000187688.15",0.555024458978551,3.15353085450498,7.59230477261216,0.00611363021663564,0.0101511738716251
"ENSG00000086061.16","ENSG00000086061.16",-0.234288177320233,7.66319647057703,7.59220352811705,0.00611396742976418,0.0101511738716251
"ENSG00000076513.17","ENSG00000076513.17",0.238195980230982,3.7140829626362,7.59117605688625,0.00611739068717085,0.0101551012617742
"ENSG00000177885.15","ENSG00000177885.15",0.156791034071848,6.1316834740728,7.59079149218637,0.00611867245825012,0.0101554729597512
"ENSG00000158769.18","ENSG00000158769.18",0.371122501361023,6.35480376757859,7.59004516357179,0.00612116078975583,0.0101578467729742
"ENSG00000115380.20","ENSG00000115380.20",0.904110110703111,4.49342580712933,7.58926426964433,0.00612376547547873,0.0101604128179391
"ENSG00000196850.6","ENSG00000196850.6",-0.32871876145215,3.65760283543567,7.58869450161444,0.00612566666361682,0.0101618109505308
"ENSG00000183688.4","ENSG00000183688.4",-0.334426028185934,3.09344687620839,7.58713111653626,0.00613088643633918,0.0101687128177015
"ENSG00000119782.14","ENSG00000119782.14",0.882298317811888,2.80788585961569,7.58371551925405,0.00614230616958183,0.0101858938034178
"ENSG00000182327.8","ENSG00000182327.8",-0.553969320023376,5.9492476710622,7.57648877643124,0.00616654002003411,0.0102243150591239
"ENSG00000134014.17","ENSG00000134014.17",-0.244831081329862,4.02256594203819,7.57577886013134,0.00616892590223698,0.010226504690291
"ENSG00000133794.20","ENSG00000133794.20",-0.377078956778818,2.76676801958735,7.57419325391586,0.00617425821417834,0.0102335771505718
"ENSG00000127580.17","ENSG00000127580.17",0.275482941320451,3.68937352698914,7.57381272658598,0.00617553861062105,0.0102339324463943
"ENSG00000197785.14","ENSG00000197785.14",0.308887295983864,4.33497022508072,7.56148605917494,0.00621716283217298,0.010301132756103
"ENSG00000257621.8","ENSG00000257621.8",0.278864733341837,3.29081808391243,7.55765643506435,0.00623015301496935,0.0103208747098716
"ENSG00000115457.10","ENSG00000115457.10",-0.719447379909243,8.35476088819885,7.55240869088997,0.00624799868620855,0.0103486520682543
"ENSG00000231770.6","ENSG00000231770.6",0.375713987867125,3.53589826843872,7.53802550390384,0.00629717974240371,0.0104283121488832
"ENSG00000179604.10","ENSG00000179604.10",0.266827544132248,5.16070641560864,7.53589116133759,0.00630451152789352,0.0104386530989613
